date,text,id,stance ,location,clean text,tokens,City
12/11/2019 15:05,#نجاح_اكتتاب_ارامكو الحمد لله من قبل ومن بعد .,1.2e+18,Positive,Not Given,نجاحاكتابارامكو الحمد له من قبل ومن بعد ,"['نجاحاكتابارامكو', 'الحمد', 'له', 'من', 'قبل', 'ومن', 'بعد']",Not Given
12/11/2019 15:05,قبل يومين احتفل الوطن يميزانية الخير والنماء .. واليوم يحتفل الوطن بشركة أرامكو وهي تدشن تاريخاً جديداً .. فشكراً لعراب الرؤية #محمد_بن_سلمان؛الذي راهن على #نجاح_اكتتاب_ارامكو ,1.2e+18,Positive,"الرياض, المملكة العربية السعود",قبل يومين احتفل الوطن يميزانيه الخير والنماء واليوم يحتفل الوطن بشركه ارامكو وهي تدشن تاريخاً جديداً فشكراً لعراب الرؤيه محمدبنسلمانالذي راهن علي نجاحاكتابارامكو ,"['قبل', 'يومين', 'احتفل', 'الوطن', 'يميزانيه', 'الخير', 'والنماء', 'واليوم', 'يحتفل', 'الوطن', 'بشركه', 'ارامكو', 'وهي', 'تدشن', 'تاريخا', 'جديدا', 'فشكرا', 'لعراب', 'الرؤيه', 'محمدبنسلمانالذي', 'راهن', 'علي', 'نجاحاكتابارامكو']",Riyadh
12/11/2019 15:04,أرامكو طول عمرها شركة ناجحة #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,Not Given,ارامكو طول عمرها شركه ناجحه نجاحاكتابارامكو,"['ارامكو', 'طول', 'عمرها', 'شركه', 'ناجحه', 'نجاحاكتابارامكو']",Not Given
12/11/2019 15:04,من نجاح لنجاح فى الشقيقة المملكة العربية السعودية#نجاح_اكتتاب_ارامكو,1.2e+18,Positive,الشرقيه-RT-K.S.A,من نجاح لنجاح في الشقيقه الملكه العربيه السعوديهنجاحاكتابارامكو,"['من', 'نجاح', 'لنجاح', 'في', 'الشقيقه', 'الملكه', 'العربيه', 'السعوديهنجاحاكتابارامكو']",Other Country
12/11/2019 15:03,#نجاح_اكتتاب_ارامكو تطبيل ونفاق وكلام إنشائي وماحد يقدر يشرح النجاح من أين أتى .,1.2e+18,Negative,Not Given,نجاحاكتابارامكو تطبيل ونفاق وكلام انشائي وماحد يقدر يشرح النجاح من اين اتي ,"['نجاحاكتابارامكو', 'تطبيل', 'ونفاق', 'وكلام', 'انشائي', 'وماحد', 'يقدر', 'يشرح', 'النجاح', 'من', 'اين', 'اتي']",Not Given
12/11/2019 15:03,#نجاح_اكتتاب_ارامكو الحمدلله اني اكتتبت,1.2e+18,Positive,هناك البعيد القريب,نجاحاكتابارامكو الحمدله اني اكتبت,"['نجاحاكتابارامكو', 'الحمدله', 'اني', 'اكتبت']",Other Country
12/11/2019 15:03,#نجاح_اكتتاب_ارامكو وضعي بعد ماشريت ثلاثين سهم في ارامكو ,1.2e+18,Positive,Not Given,نجاحاكتابارامكو وضعي بعد ماشريت ثلاثين سهم في ارامكو ,"['نجاحاكتابارامكو', 'وضعي', 'بعد', 'ماشريت', 'ثلاثين', 'سهم', 'في', 'ارامكو']",Not Given
12/11/2019 15:03,#اكتتاب_ارامكو قفل السوق وطلبات شراء اسهم ارامكو قفل عند ٢٠٠ مليون طلب,1.2e+18,Positive,Not Given,اكتابارامكو قفل السوق وطلبات شراء اسهم ارامكو قفل عند ٢٠ مليون طلب,"['اكتابارامكو', 'قفل', 'السوق', 'وطلبات', 'شراء', 'اسهم', 'ارامكو', 'قفل', 'عند', '٢٠', 'مليون', 'طلب']",Not Given
12/11/2019 15:03,#نجاح_اكتتاب_ارامكو الحمد لله بالبركة ,1.2e+18,Positive,Not Given,نجاحاكتابارامكو الحمد له بالبركه ,"['نجاحاكتابارامكو', 'الحمد', 'له', 'بالبركه']",Not Given
12/11/2019 15:03,وضع المكتتبين في ارامكو اليوم اليوم ذا وضعي حقيقي #اكتتاب_أرامكو ,1.2e+18,Positive,Not Given,وضع المكتبين في ارامكو اليوم اليوم ذا وضعي حقيقي اكتابارامكو ,"['وضع', 'المكتبين', 'في', 'ارامكو', 'اليوم', 'اليوم', 'ذا', 'وضعي', 'حقيقي', 'اكتابارامكو']",Not Given
12/11/2019 15:03,مين قالكم ان شاء الله فلوسكم تروح وإلي ما ساهمو يضحكون عليكم #نجاح_اكتتاب_ارامكو,1.2e+18,Negative,Not Given,مين قالكم ان شاء اله فلوسكم تروح والي ما ساهمو يضحكون عليكم نجاحاكتابارامكو,"['مين', 'قالكم', 'ان', 'شاء', 'اله', 'فلوسكم', 'تروح', 'والي', 'ما', 'ساهمو', 'يضحكون', 'عليكم', 'نجاحاكتابارامكو']",Not Given
12/11/2019 15:02,عشاني ماشاركت فيه #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,مسلم ,عشاني ماشاركت فيه نجاحاكتابارامكو,"['عشاني', 'ماشاركت', 'فيه', 'نجاحاكتابارامكو']",Other Country
12/11/2019 15:02,توني اتذكر اني مااكتتبت #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,المملكة العربية السعودية,توني اتذكر اني ماكتبت نجاحاكتابارامكو,"['توني', 'اتذكر', 'اني', 'ماكتبت', 'نجاحاكتابارامكو']",Not Given
12/11/2019 15:02,ابيع ولا انتظر #نجاح_اكتتاب_ارامكو,1.2e+18,Natural,#القصيم,ابيع ولا انتظر نجاحاكتابارامكو,"['ابيع', 'ولا', 'انتظر', 'نجاحاكتابارامكو']",Other Country
12/11/2019 15:01,مو ناوي ينزل أشري لي اسهيمات زيادة #سهم_ارامكو #اكتتاب_ارمكو,1.2e+18,Positive,كوكب المريخ ,مو ناوي ينزل اشري لي اسهيمات زياده سهمارامكو اكتابارمكو,"['مو', 'ناوي', 'ينزل', 'اشري', 'لي', 'اسهيمات', 'زياده', 'سهمارامكو', 'اكتابارمكو']",Other Country
12/11/2019 15:01,اهم شي براميلي لاحد يقربها #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,Not Given,اهم شي براميلي لاحد يقربها نجاحاكتابارامكو,"['اهم', 'شي', 'براميلي', 'لاحد', 'يقربها', 'نجاحاكتابارامكو']",Not Given
12/11/2019 15:01,يوم للتاريخ هنيئا لبلادنا بهذا الرجل التاريخي .. #نجاح_اكتتاب_ارامكو #اكتتاب_ارامكو ,1.2e+18,Positive,"Riyadh, Kingdom of Saudi Arabi",يوم لتاريخ هنيئا لبلادنا بهذا الرجل التاريخي نجاحاكتابارامكو اكتابارامكو ,"['يوم', 'لتاريخ', 'هنيئا', 'لبلادنا', 'بهذا', 'الرجل', 'التاريخي', 'نجاحاكتابارامكو', 'اكتابارامكو']",Other Country
12/11/2019 15:01,محمد بن سلمان يُسارع الزمن .. #سهم_أرامكو .. الحلم أصبح حقيقة. #نجاح_اكتتاب_ارامكو ,1.2e+18,Positive,Not Given,محمد بن سلمان يُسارع الزمن سهمارامكو الحلم اصبح حقيقه نجاحاكتابارامكو ,"['محمد', 'بن', 'سلمان', 'ي', 'سارع', 'الزمن', 'سهمارامكو', 'الحلم', 'اصبح', 'حقيقه', 'نجاحاكتابارامكو']",Not Given
12/11/2019 15:01,#نجاح_اكتتاب_ارامكو إحتمال كبير يفتح السوق بكره لسهم ارامكو بـ 38.72 ويثبت عليه حتى إغلاق السوق ,1.2e+18,Positive,"الرياض, المملكة العربية السعودية",نجاحاكتابارامكو احتمال كبير يفتح السوق بكره لسهم ارامكو ب 3872 ويثبت عليه حتي اغلاق السوق ,"['نجاحاكتابارامكو', 'احتمال', 'كبير', 'يفتح', 'السوق', 'بكره', 'لسهم', 'ارامكو', 'ب', '3872', 'ويثبت', 'عليه', 'حتي', 'اغلاق', 'السوق']",Riyadh
12/11/2019 15:00,#نجاح_اكتتاب_ارامكو اشكال المكتتبين بعد ماشافوا التاق ,1.2e+18,Positive,Riyadh,نجاحاكتابارامكو اشكال المكتبين بعد ماشافوا التاق ,"['نجاحاكتابارامكو', 'اشكال', 'المكتبين', 'بعد', 'ماشافوا', 'التاق']",Riyadh
12/11/2019 15:00,#نجاح_اكتتاب_ارامكو الحمدلله هذا بفضل الله ومنه وكرمة وليس لأحد منه ولا فضل فاللهم بارك ,1.2e+18,Positive,Kingdom of Saudi Arabia,نجاحاكتابارامكو الحمدله هذا بفضل اله ومنه وكرمه وليس لاحد منه ولا فضل فالهم بارك ,"['نجاحاكتابارامكو', 'الحمدله', 'هذا', 'بفضل', 'اله', 'ومنه', 'وكرمه', 'وليس', 'لاحد', 'منه', 'ولا', 'فضل', 'فالهم', 'بارك']",Not Given
12/11/2019 14:59,اللي يتذكر اكتتاب بنك الراجحي قبل 18 سنة ،واكتتب في اسهم ارامكو ، مستحيل يبيع اسهمه في الفترة الحالية #سهم_ارامكو,1.2e+18,Positive,"الرياض, المملكة العربية السعود",الي يتذكر اكتاب بنك الراجحي قبل 18 سنه واكتب في اسهم ارامكو مستحيل يبيع اسهمه في الفتره الحاليه سهمارامكو,"['الي', 'يتذكر', 'اكتاب', 'بنك', 'الراجحي', 'قبل', '18', 'سنه', 'واكتب', 'في', 'اسهم', 'ارامكو', 'مستحيل', 'يبيع', 'اسهمه', 'في', 'الفتره', 'الحاليه', 'سهمارامكو']",Riyadh
12/11/2019 14:59,"""يوم عظيم للمملكة وللقيادة السعودية والشعب السعودي وهو يوم رد الاعتبار والبرهان. وهو يوم النصر لأرامكو"".. رويترز نقلاً عن عبدالعزيز بن سلمان #نجاح_اكتتاب_ارامكو",1.2e+18,Positive,Not Given,يوم عظيم لملكه ولقياده السعوديه والشعب السعودي وهو يوم رد الاعتبار والبرهان وهو يوم النصر لارامكو رويترز نقلاً عن عبدالعزيز بن سلمان نجاحاكتابارامكو,"['يوم', 'عظيم', 'لملكه', 'ولقياده', 'السعوديه', 'والشعب', 'السعودي', 'وهو', 'يوم', 'رد', 'الاعتبار', 'والبرهان', 'وهو', 'يوم', 'النصر', 'لارامكو', 'رويترز', 'نقلا', 'عن', 'عبدالعزيز', 'بن', 'سلمان', 'نجاحاكتابارامكو']",Not Given
12/11/2019 14:59,مع اني مكتتب بس متشائم واحسها زي موضوع الزئبق في مكاين الخياطه #نجاح_اكتتاب_ارامكو,1.2e+18,Negative,Not Given,مع اني مكتب بس متشائم واحسها زي موضوع الزئبق في مكاين الخياطه نجاحاكتابارامكو,"['مع', 'اني', 'مكتب', 'بس', 'متشائم', 'واحسها', 'زي', 'موضوع', 'الزئبق', 'في', 'مكاين', 'الخياطه', 'نجاحاكتابارامكو']",Not Given
12/11/2019 14:59,#نجاح_اكتتاب_ارامكو بصراحة إلي دخل بمبلغ كبير لو سواله مشروع راح يكون الربح أكبر عندكم التجارة في العقارات هذا ربح مضمون 100/100 لو وزنتوها صح و درستوها من جميع الجهات كم يبي يطلعلكم من الأكتتاب ,1.2e+18,Negative,لندن,نجاحاكتابارامكو بصراحه الي دخل بمبلغ كبير لو سواله مشروع راح يكون الربح اكبر عندكم التجاره في العقارات هذا ربح مضمون 1010 لو وزنتوها صح و درستوها من جميع الجهات كم يبي يطلعلكم من الاكتاب ,"['نجاحاكتابارامكو', 'بصراحه', 'الي', 'دخل', 'بمبلغ', 'كبير', 'لو', 'سواله', 'مشروع', 'راح', 'يكون', 'الربح', 'اكبر', 'عندكم', 'التجاره', 'في', 'العقارات', 'هذا', 'ربح', 'مضمون', '1010', 'لو', 'وزنتوها', 'صح', 'و', 'درستوها', 'من', 'جميع', 'الجهات', 'كم', 'يبي', 'يطلعلكم', 'من', 'الاكتاب']",Other Country
12/11/2019 14:58,So proud #نجاح_اكتتاب_ارامكو ,1.2e+18,Positive,الرياض,So proud نجاحاكتابارامكو ,"['So', 'proud', 'نجاحاكتابارامكو']",Riyadh
12/11/2019 14:58,#نجاح_اكتتاب_ارامكو الف مبروك لمن ساهم في الشركة,1.2e+18,Positive,Not Given,نجاحاكتابارامكو الف مبروك لمن ساهم في الشركه,"['نجاحاكتابارامكو', 'الف', 'مبروك', 'لمن', 'ساهم', 'في', 'الشركه']",Not Given
12/11/2019 14:58,#نجاح_اكتتاب_ارامكو اعتذر لوطني لأني شككت في نجاح الطرح، وابارك لكل مكتتب واعترف اني كنت مستطيع ان اساهم ولكني سمعت لبعض السلبيين ولااستحق الربح يابلادي واصلي ,1.2e+18,Positive,المملكة العربية السعودية,نجاحاكتابارامكو اعتذر لوطني لاني شكت في نجاح الطرح وابارك لكل مكتب واعترف اني كنت مستطيع ان اساهم ولكني سمعت لبعض السلبين ولاستحق الربح يابلادي واصلي ,"['نجاحاكتابارامكو', 'اعتذر', 'لوطني', 'لاني', 'شكت', 'في', 'نجاح', 'الطرح', 'وابارك', 'لكل', 'مكتب', 'واعترف', 'اني', 'كنت', 'مستطيع', 'ان', 'اساهم', 'ولكني', 'سمعت', 'لبعض', 'السلبين', 'ولاستحق', 'الربح', 'يابلادي', 'واصلي']",Not Given
12/11/2019 14:57,للمكتبين بـ أرامكو، هذا رابط التداول حق أرامكوا ويعطيكم النسبة مع التفاصيل ، إذا مهتم بالاكتتاب احفظ التغريدة بالمفضلة عندك https://www.tadawul.com.sa/wps/portal/tadawul/market-participants/issuers/issuers-directory/company-details/!ut/p/z1/fY1NDoIwGETPwgm-ivwuKyIFGwQhYLshlVQkEDAoLDy9JXGrs5m8ZPIGOFyAD2JpG_Fqx0H0ihm3Kl33nI1rIBqEsY1wiklxKPItQiaUwIH_mxjfAfoRjCATk_IwblcxoR5Bjn50omS17FyTWCEKIgvKST7HeaolnDGlVeyXWVWEfglpLeq7pHKRfSIaCdl62IuhmVdiyq14jxmw_LTWo-tuknnXN9a0D6npb5c!/dz/d5/L0lHSklna2dvZ3BSQS9JUGhBQ01RQUJFS01ES3BtNXVwZy80SkNpanNZNWxIR3QyRXRwTlJTQS9aN19OSExDSDA4MkswVVU5MEE2M0NRUUQ1MjBHNS9aNl9OSExDSDA4MktHRVQzMEE2RE1DUk5JMjAwMC9nbG9iYWwvaHR0cDolMCUwdGFkYXd1bCUwL2NvbXBhbnlTeW1ib2wvMjIyMg!!/ #نجاح_اكتتاب_ارامكو ,1.2e+18,Natural,920005904,لمكتبين ب ارامكو هذا رابط التداول حق ارامكوا ويعطيكم النسبه مع التفاصيل اذا مهتم بالاكتاب احفظ التغريده بالمفضله عندك نجاحاكتابارامكو ,"['لمكتبين', 'ب', 'ارامكو', 'هذا', 'رابط', 'التداول', 'حق', 'ارامكوا', 'ويعطيكم', 'النسبه', 'مع', 'التفاصيل', 'اذا', 'مهتم', 'بالاكتاب', 'احفظ', 'التغريده', 'بالمفضله', 'عندك', 'نجاحاكتابارامكو']",Other Country
12/11/2019 14:56,ماشاء الله تبارك الرحمن شكل المكتتبين في أرامكو بيصرون أغنياء وانا بجلس ابارك واهني لاني عارفه حظي طايح لو اني مكتتبه معاهم وحاطه رجل ع رجل ابرك من الاختبار إلى نترجئ الدكتور ينجحنا #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,Not Given,ماشاء اله تبارك الرحمن شكل المكتبين في ارامكو بيصرون اغنياء وانا بجلس ابارك واهني لاني عارفه حظي طايح لو اني مكتبه معاهم وحاطه رجل ع رجل ابرك من الاختبار الي نترجئ الدكتور ينجحنا نجاحاكتابارامكو,"['ماشاء', 'اله', 'تبارك', 'الرحمن', 'شكل', 'المكتبين', 'في', 'ارامكو', 'بيصرون', 'اغنياء', 'وانا', 'بجلس', 'ابارك', 'واهني', 'لاني', 'عارفه', 'حظي', 'طايح', 'لو', 'اني', 'مكتبه', 'معاهم', 'وحاطه', 'رجل', 'ع', 'رجل', 'ابرك', 'من', 'الاختبار', 'الي', 'نترجئ', 'الدكتور', 'ينجحنا', 'نجاحاكتابارامكو']",Not Given
12/11/2019 14:56,#نجاح_اكتتاب_ارامكو #السعودية_العظمى,1.2e+18,Positive,🖤,نجاحاكتابارامكو السعوديهالعظمي,"['نجاحاكتابارامكو', 'السعوديهالعظمي']",Other Country
12/11/2019 14:56,بمناسبة الطرح العام لشركة أرامكو السعودية هذه 10 معلومات هامة لم تكن تعرفها عن الشركة الأكبر في العالم #أرامكو #ارامكو_السعوديه #نجاح_اكتتاب_ارامكو ,1.2e+18,Positive,Not Given,بمناسبه الطرح العام لشركه ارامكو السعوديه هذه 10 معلومات هامه لم تكن تعرفها عن الشركه الاكبر في العالم ارامكو ارامكوالسعوديه نجاحاكتابارامكو ,"['بمناسبه', 'الطرح', 'العام', 'لشركه', 'ارامكو', 'السعوديه', 'هذه', '10', 'معلومات', 'هامه', 'لم', 'تكن', 'تعرفها', 'عن', 'الشركه', 'الاكبر', 'في', 'العالم', 'ارامكو', 'ارامكوالسعوديه', 'نجاحاكتابارامكو']",Not Given
12/11/2019 14:56,اشتريت وسحبت حتي مافتحت محفظه وشفت كم طلعت #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,الى الله حيث مانكون ,اشتريت وسحبت حتي مافتحت محفظه وشفت كم طلعت نجاحاكتابارامكو,"['اشتريت', 'وسحبت', 'حتي', 'مافتحت', 'محفظه', 'وشفت', 'كم', 'طلعت', 'نجاحاكتابارامكو']",Other Country
12/11/2019 14:56,الأمير محمد بن سلمان- طرح جزء من أسهم أرامكو سينمي الاقتصاد ويخلق المزيد من الوظائف لشباب السعودي #اكتتاب_ارامكو #نجاح_اكتتاب_ارامكو ,1.2e+18,Positive,"الرياض, المملكة العربية السعود",الامير محمد بن سلمان طرح جزء من اسهم ارامكو سينمي الاقتصاد ويخلق المزيد من الوظائف لشباب السعودي اكتابارامكو نجاحاكتابارامكو ,"['الامير', 'محمد', 'بن', 'سلمان', 'طرح', 'جزء', 'من', 'اسهم', 'ارامكو', 'سينمي', 'الاقتصاد', 'ويخلق', 'المزيد', 'من', 'الوظائف', 'لشباب', 'السعودي', 'اكتابارامكو', 'نجاحاكتابارامكو']",Riyadh
12/11/2019 14:56,عندما تنجح في طرح اكبر شركة في التاريخ بهذة الاحترافية والنظام فبكل تأكيد لن يقف أمامك شئ أبدا أن شاء الله ارامكو هي خطة سعودية للتخلي عن النفط ولكن لتعميق مصالح الجميع مع السعودية وبالتالي تصبح السعودية الرقم الأكبر والأصعب لأي معادلة مؤثرة بالمنطقة #نجاح_اكتتاب_ارامكو #العشوائي,1.2e+18,Positive,Kuwait,عندما تنجح في طرح اكبر شركه في التاريخ بهذه الاحترافيه والنظام فبكل تاكيد لن يقف امامك شئ ابدا ان شاء اله ارامكو هي خطه سعوديه لتخلي عن النفط ولكن لتعميق مصالح الجميع مع السعوديه وبالتالي تصبح السعوديه الرقم الاكبر والاصعب لاي معادله مؤثره بالمنطقه نجاحاكتابارامكو العشوائي,"['عندما', 'تنجح', 'في', 'طرح', 'اكبر', 'شركه', 'في', 'التاريخ', 'بهذه', 'الاحترافيه', 'والنظام', 'فبكل', 'تاكيد', 'لن', 'يقف', 'امامك', 'شئ', 'ابدا', 'ان', 'شاء', 'اله', 'ارامكو', 'هي', 'خطه', 'سعوديه', 'لتخلي', 'عن', 'النفط', 'ولكن', 'لتعميق', 'مصالح', 'الجميع', 'مع', 'السعوديه', 'وبالتالي', 'تصبح', 'السعوديه', 'الرقم', 'الاكبر', 'والاصعب', 'لاي', 'معادله', 'مؤثره', 'بالمنطقه', 'نجاحاكتابارامكو', 'العشوائي']",Other Country
12/11/2019 14:56,هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه تو ذا أول يوم شفيكم #نجاح_اكتتاب_ارامكو,1.2e+18,Negative,Not Given,ه تو ذا اول يوم شفيكم نجاحاكتابارامكو,"['ه', 'تو', 'ذا', 'اول', 'يوم', 'شفيكم', 'نجاحاكتابارامكو']",Not Given
12/11/2019 14:55,#سهم_ارامكو #نجاح_اكتتاب_ارامكو الحمد لله على النعم و دومآ و ابدآ و باذن الله راياتك فوق يا #السعودية,1.2e+18,Positive,Kuwait,سهمارامكو نجاحاكتابارامكو الحمد له علي النعم و دوما و ابدا و باذن اله راياتك فوق يا السعوديه,"['سهمارامكو', 'نجاحاكتابارامكو', 'الحمد', 'له', 'علي', 'النعم', 'و', 'دوما', 'و', 'ابدا', 'و', 'باذن', 'اله', 'راياتك', 'فوق', 'يا', 'السعوديه']",Other Country
12/11/2019 14:55,ايش رايكم ابيع العشره اسهم الي عندي ولا اتريث قليلاً واضرب صفقه العمر #نجاح_اكتتاب_ارامكو #سهم_ارامكو ,1.2e+18,Natural,قم بتفعيل التنبيهات,ايش رايكم ابيع العشره اسهم الي عندي ولا اتريث قليلاً واضرب صفقه العمر نجاحاكتابارامكو سهمارامكو ,"['ايش', 'رايكم', 'ابيع', 'العشره', 'اسهم', 'الي', 'عندي', 'ولا', 'اتريث', 'قليلا', 'واضرب', 'صفقه', 'العمر', 'نجاحاكتابارامكو', 'سهمارامكو']",Other Country
12/11/2019 14:55,#نجاح_اكتتاب_ارامكو الحمد لله,1.2e+18,Positive,المدينة المنورة,نجاحاكتابارامكو الحمد له,"['نجاحاكتابارامكو', 'الحمد', 'له']",Almadina
12/11/2019 14:54,#نجاح_اكتتاب_ارامكو لوني مكتتبه كان خسروا حضكم,1.2e+18,Positive,Not Given,نجاحاكتابارامكو لوني مكتبه كان خسروا حضكم,"['نجاحاكتابارامكو', 'لوني', 'مكتبه', 'كان', 'خسروا', 'حضكم']",Not Given
12/11/2019 14:54,وشو اكتتاب ارامكو يعني ايش هذا وش سالفته معليش يعني تحملوني,1.2e+18,Natural,Not Given,وشو اكتاب ارامكو يعني ايش هذا وش سالفته معليش يعني تحملوني,"['وشو', 'اكتاب', 'ارامكو', 'يعني', 'ايش', 'هذا', 'وش', 'سالفته', 'معليش', 'يعني', 'تحملوني']",Not Given
12/11/2019 14:54,#نجاح_اكتتاب_ارامكو أول قرار بحياتي انجح فيه ومازال للمجد بقيه ..,1.2e+18,Positive,al madina ♡,نجاحاكتابارامكو اول قرار بحياتي انجح فيه ومازال لمجد بقيه ,"['نجاحاكتابارامكو', 'اول', 'قرار', 'بحياتي', 'انجح', 'فيه', 'ومازال', 'لمجد', 'بقيه']",Other Country
12/11/2019 14:54,عمار يا دارنا #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,Not Given,عمار يا دارنا نجاحاكتابارامكو,"['عمار', 'يا', 'دارنا', 'نجاحاكتابارامكو']",Not Given
12/11/2019 14:54,#نجاح_اكتتاب_ارامكو بفكر ورؤية مهندس الاقتصاد ولي العهد استطاعت ارامكو ان تحقق ارتفاعاً في اول تداول لها في سوق الأسهم وتخطف الأنظار لها وهذي هي بداية النجاحات والقادم سيكون اعظم وأكبر بوجود شخصية مثل( محمد بن سلمان ) ,1.2e+18,Positive,الرياض,نجاحاكتابارامكو بفكر ورؤيه مهندس الاقتصاد ولي العهد استطاعت ارامكو ان تحق ارتفاعاً في اول تداول لها في سوق الاسهم وتخطف الانظار لها وهذي هي بدايه النجاحات والقادم سيكون اعظم واكبر بوجود شخصيه مثل محمد بن سلمان ,"['نجاحاكتابارامكو', 'بفكر', 'ورؤيه', 'مهندس', 'الاقتصاد', 'ولي', 'العهد', 'استطاعت', 'ارامكو', 'ان', 'تحق', 'ارتفاعا', 'في', 'اول', 'تداول', 'لها', 'في', 'سوق', 'الاسهم', 'وتخطف', 'الانظار', 'لها', 'وهذي', 'هي', 'بدايه', 'النجاحات', 'والقادم', 'سيكون', 'اعظم', 'واكبر', 'بوجود', 'شخصيه', 'مثل', 'محمد', 'بن', 'سلمان']",Riyadh
12/11/2019 14:54,اكتتبت بس ودي اعرف شلون اشغلهم #نجاح_اكتتاب_ارامكو,1.2e+18,Natural,"Al Khobar, Kingdom of Saudi Arabia",اكتبت بس ودي اعرف شلون اشغلهم نجاحاكتابارامكو,"['اكتبت', 'بس', 'ودي', 'اعرف', 'شلون', 'اشغلهم', 'نجاحاكتابارامكو']",Alkhobar
12/11/2019 14:53,#نجاح_اكتتاب_ارامكو عالعموم انا تخليت عن الثمانين سهم وبعتهم من اول دقيقه لني مطفر وانتظر ينودع المبلغ بحسابي وبفل امها ,1.2e+18,Natural,Saudi Arabia,نجاحاكتابارامكو عالعموم انا تخليت عن الثمانين سهم وبعتهم من اول دقيقه لني مطفر وانتظر ينودع المبلغ بحسابي وبفل امها ,"['نجاحاكتابارامكو', 'عالعموم', 'انا', 'تخليت', 'عن', 'الثمانين', 'سهم', 'وبعتهم', 'من', 'اول', 'دقيقه', 'لني', 'مطفر', 'وانتظر', 'ينودع', 'المبلغ', 'بحسابي', 'وبفل', 'امها']",Other Country
12/11/2019 14:53,#نجاح_اكتتاب_ارامكو تفوووووو على كل واحد تسبب في عدم اكتتابي ..,1.2e+18,Positive,"الشنان, المملكة العربية السعودية",نجاحاكتابارامكو تفو علي كل واحد تسب في عدم اكتابي ,"['نجاحاكتابارامكو', 'تفو', 'علي', 'كل', 'واحد', 'تسب', 'في', 'عدم', 'اكتابي']",Other Country
12/11/2019 14:52,الي اكتتبو ب ٣٢٠ كيف الاسهم معاكم بشروني عن اي تطورات #نجاح_اكتتاب_ارامكو,1.2e+18,Natural,"جدة, المملكة العربية السعودية",الي اكتبو ب ٣٢٠ كيف الاسهم معاكم بشروني عن اي تطورات نجاحاكتابارامكو,"['الي', 'اكتبو', 'ب', '٣٢٠', 'كيف', 'الاسهم', 'معاكم', 'بشروني', 'عن', 'اي', 'تطورات', 'نجاحاكتابارامكو']",Jeddah
12/11/2019 14:52,ارامكو اغلي شركه علي وجه الارض ومنذ بدء التاريخ ميزانيتها تساوي ميزانيات الدفاع ل ٢٨ دولة أوروبية #العشوائي #نجاح_اكتتاب_ارامكو,1.2e+18,Positive,"الشرقي, المملكة العربية السعودية",ارامكو اغلي شركه علي وجه الارض ومنذ بدء التاريخ ميزانيتها تساوي ميزانيات الدفاع ل ٢٨ دوله اوروبيه العشوائي نجاحاكتابارامكو,"['ارامكو', 'اغلي', 'شركه', 'علي', 'وجه', 'الارض', 'ومنذ', 'بدء', 'التاريخ', 'ميزانيتها', 'تساوي', 'ميزانيات', 'الدفاع', 'ل', '٢٨', 'دوله', 'اوروبيه', 'العشوائي', 'نجاحاكتابارامكو']",Other Country
12/11/2019 14:52,الي ماكتتبو : #نجاح_اكتتاب_ارامكو ,1.2e+18,Positive,Not Given,الي ماكتبو نجاحاكتابارامكو ,"['الي', 'ماكتبو', 'نجاحاكتابارامكو']",Not Given
12/11/2019 14:51,#نجاح_اكتتاب_ارامكو بديت من الصفر للثراء الفاحش وتشوفون.,1.2e+18,Positive,المملكة العربية السعودية,نجاحاكتابارامكو بديت من الصفر لثراء الفاحش وتشوفون,"['نجاحاكتابارامكو', 'بديت', 'من', 'الصفر', 'لثراء', 'الفاحش', 'وتشوفون']",Not Given
